*******************************************************************************
Ephemeris / WWW_USER Wed Jul 31 16:41:51 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Ganymede (503)                  {source: jup310}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-18 00:00:00.0000 UT      
Stop  time      : A.D. 2028-Nov-18 00:00:00.0000 UT      
Step-size       : 17280 minutes
*******************************************************************************
Target pole/equ : IAU_GANYMEDE                    {West-longitude positive}
Target radii    : 2631.2 x 2631.2 x 2631.2 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Jupiter
Vis. interferer : None
Rel. light bend : Sun                             {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.190729.p191020                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-JUL-29. PREDICTS-> 2019-OCT-19
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0), hEcl-Lon,hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
************************************************************************************************************************************************************
$$SOE
 2026-Jan-18 00:00, 2461058.500000000, , ,112.07495, 22.11635, 110.3754,  0.2250, 5.22518876522026, -0.2644208, 110.3753935,  0.2249799,
 2026-Jan-30 00:00, 2461070.500000000, , ,113.04875, 21.99865, 111.2853,  0.2464, 5.21968185469031, 10.6819029, 111.2853186,  0.2464053,
 2026-Feb-11 00:00, 2461082.500000000, , ,114.24342, 21.83764, 112.4051,  0.2643, 5.22212553281418, -7.6743641, 112.4051284,  0.2642789,
 2026-Feb-23 00:00, 2461094.500000000, , ,115.25018, 21.70633, 113.3489,  0.2905, 5.23802839436832, -1.8466385, 113.3488986,  0.2904801,
 2026-Mar-07 00:00, 2461106.500000000, , ,116.19770, 21.57450, 114.2392,  0.3127, 5.23365339569952, 11.1735376, 114.2391776,  0.3126892,
 2026-Mar-19 00:00, 2461118.500000000, , ,117.37465, 21.39228, 115.3493,  0.3298, 5.23430098774721, -6.5510526, 115.3493003,  0.3297525,
 2026-Mar-31 00:00, 2461130.500000000, , ,118.39023, 21.23868, 116.3075,  0.3548, 5.25060730453907, -3.3826807, 116.3074773,  0.3548364,
 2026-Apr-12 00:00, 2461142.500000000, , ,119.31338, 21.09364, 117.1802,  0.3777, 5.24754934368094, 11.4360850, 117.1802004,  0.3777344,
 2026-Apr-24 00:00, 2461154.500000000, , ,120.46927, 20.89214, 118.2779,  0.3942, 5.24646033808657, -5.2704119, 118.2779164,  0.3941662,
 2026-May-06 00:00, 2461166.500000000, , ,121.49344, 20.71613, 119.2511,  0.4179, 5.26289293222697, -4.8385674, 119.2510894,  0.4179221,
 2026-May-18 00:00, 2461178.500000000, , ,122.39461, 20.55855, 120.1087,  0.4414, 5.26131044856021, 11.4634746, 120.1087278,  0.4413680,
 2026-May-30 00:00, 2461190.500000000, , ,123.52649, 20.33984, 121.1915,  0.4574, 5.25859071837266, -3.8633679, 121.1915066,  0.4573586,
 2026-Jun-11 00:00, 2461202.500000000, , ,124.55853, 20.14150, 122.1797,  0.4796, 5.27486695206780, -6.1751280, 122.1797014,  0.4796230,
 2026-Jun-23 00:00, 2461214.500000000, , ,125.44043, 19.97182, 123.0250,  0.5034, 5.27487524521976, 11.2480033, 123.0250144,  0.5034313,
 2026-Jul-05 00:00, 2461226.500000000, , ,126.54586, 19.73802, 124.0906,  0.5192, 5.27066939492205, -2.3579551, 124.0906151,  0.5191690,
 2026-Jul-17 00:00, 2461238.500000000, , ,127.58471, 19.51765, 125.0934,  0.5398, 5.28651493314034, -7.3600076, 125.0934386,  0.5398275,
 2026-Jul-29 00:00, 2461250.500000000, , ,128.45020, 19.33609, 125.9293,  0.5638, 5.28819392410174, 10.7881293, 125.9293008,  0.5637818,
 2026-Aug-10 00:00, 2461262.500000000, , ,129.52720, 19.08937, 126.9757,  0.5794, 5.28267167461332, -0.7832142, 126.9757445,  0.5794450,
 2026-Aug-22 00:00, 2461274.500000000, , ,130.57162, 18.84748, 127.9925,  0.5984, 5.29781972565126, -8.3701759, 127.9925132,  0.5984302,
 2026-Sep-03 00:00, 2461286.500000000, , ,131.42369, 18.65408, 128.8219,  0.6223, 5.30121739440328, 10.0950888, 128.8219136,  0.6222890,
 2026-Sep-15 00:00, 2461298.500000000, , ,132.47071, 18.39658, 129.8475,  0.6380, 5.29457689880830,  0.8293330, 129.8474693,  0.6380392,
 2026-Sep-27 00:00, 2461310.500000000, , ,133.51922, 18.13392, 130.8771,  0.6553, 5.30876683580702, -9.1893536, 130.8771327,  0.6553325,
 2026-Oct-09 00:00, 2461322.500000000, , ,134.36091, 17.92852, 131.7031,  0.6788, 5.31388849635250,  9.1901002, 131.7031434,  0.6788349,
 2026-Oct-21 00:00, 2461334.500000000, , ,135.37699, 17.66228, 132.7065,  0.6948, 5.30636074927123,  2.4403795, 132.7065184,  0.6948049,
 2026-Nov-02 00:00, 2461346.500000000, , ,136.42778, 17.37987, 133.7476,  0.7104, 5.31935212258991, -9.8024506, 133.7475543,  0.7104413,
 2026-Nov-14 00:00, 2461358.500000000, , ,137.26209, 17.16218, 134.5732,  0.7333, 5.32615365932541,  8.0955979, 134.5731981,  0.7333188,
 2026-Nov-26 00:00, 2461370.500000000, , ,138.24692, 16.88905, 135.5536,  0.7496, 5.31798741352901,  4.0105081, 135.5536208,  0.7496011,
 2026-Dec-08 00:00, 2461382.500000000, , ,139.29802, 16.58817, 136.6042,  0.7637, 5.32956820870211,-10.1889347, 136.6041903,  0.7636607,
 2026-Dec-20 00:00, 2461394.500000000, , ,140.12776, 16.35784, 137.4323,  0.7856, 5.33797222747798,  6.8317364, 137.4323202,  0.7856491,
 2027-Jan-01 00:00, 2461406.500000000, , ,141.08146, 16.07949, 138.3894,  0.8023, 5.32942177879944,  5.5017895, 138.3893748,  0.8022979,
 2027-Jan-13 00:00, 2461418.500000000, , ,142.13085, 15.76161, 139.4474,  0.8149, 5.33939926804531,-10.3387649, 139.4474278,  0.8148985,
 2027-Jan-25 00:00, 2461430.500000000, , ,142.95876, 15.51823, 140.2808,  0.8357, 5.34930330027609,  5.4284956, 140.2808290,  0.8357414,
 2027-Feb-06 00:00, 2461442.500000000, , ,143.88187, 15.23614, 141.2145,  0.8528, 5.34063424991839,  6.8805053, 141.2144674,  0.8527708,
 2027-Feb-18 00:00, 2461454.500000000, , ,144.92736, 14.90295, 142.2776,  0.8641, 5.34884498245924,-10.2496819, 142.2776230,  0.8640696,
 2027-Mar-02 00:00, 2461466.500000000, , ,145.75604, 14.64606, 143.1189,  0.8835, 5.36010393632711,  3.9170291, 143.1189500,  0.8835259,
 2027-Mar-14 00:00, 2461478.500000000, , ,146.64966, 14.36142, 144.0297,  0.9009, 5.35158523619933,  8.1117732, 144.0296513,  0.9009006,
 2027-Mar-26 00:00, 2461490.500000000, , ,147.68896, 14.01485, 145.0953,  0.9111, 5.35791349072321, -9.9173152, 145.0952693,  0.9110860,
 2027-Apr-07 00:00, 2461502.500000000, , ,148.52073, 13.74406, 145.9469,  0.9289, 5.37034356663225,  2.3276636, 145.9468724,  0.9289449,
 2027-Apr-19 00:00, 2461514.500000000, , ,149.38641, 13.45777, 146.8356,  0.9466, 5.36223274191663,  9.1646597, 146.8355890,  0.9465834,
 2027-May-01 00:00, 2461526.500000000, , ,150.41730, 13.09985, 147.9010,  0.9559, 5.36660724206773, -9.3433941, 147.9009506,  0.9558606,
 2027-May-13 00:00, 2461538.500000000, , ,151.25422, 12.81484, 148.7649,  0.9719, 5.37999933015019,  0.6900240, 148.7649014,  0.9719458,
 2027-May-25 00:00, 2461550.500000000, , ,152.09381, 12.52757, 149.6329,  0.9897, 5.37254229600613, 10.0174968, 149.6328987,  0.9897272,
 2027-Jun-06 00:00, 2461562.500000000, , ,153.11417, 12.16042, 150.6953,  0.9983, 5.37492436174748, -8.5402799, 150.6952608,  0.9983090,
 2027-Jun-18 00:00, 2461574.500000000, , ,153.95809, 11.86097, 151.5734,  1.0125, 5.38904484597282, -0.9618833, 151.5733622,  1.0124820,
 2027-Jun-30 00:00, 2461586.500000000, , ,154.77375, 11.57312, 152.4223,  1.0302, 5.38247809902735, 10.6563841, 152.4222610,  1.0302466,
 2027-Jul-12 00:00, 2461598.500000000, , ,155.78152, 11.19892, 153.4788,  1.0383, 5.38286973597647, -7.5327495, 153.4788255,  1.0383472,
 2027-Jul-24 00:00, 2461610.500000000, , ,156.63393, 10.88499, 154.3725,  1.0505, 5.39745672395917, -2.5882693, 154.3724839,  1.0505167,
 2027-Aug-05 00:00, 2461622.500000000, , ,157.42819, 10.59666, 155.2043,  1.0681, 5.39199455938584, 11.0663263, 155.2043459,  1.0680674,
 2027-Aug-17 00:00, 2461634.500000000, , ,158.42148, 10.21761, 156.2524,  1.0759, 5.39044948443337, -6.3487256, 156.2524063,  1.0758884,
 2027-Aug-29 00:00, 2461646.500000000, , ,159.28342,  9.88939, 157.1625,  1.0860, 5.40522399199372, -4.1466444, 157.1624678,  1.0860179,
 2027-Sep-10 00:00, 2461658.500000000, , ,160.05910,  9.60044, 157.9797,  1.1031, 5.40104391509652, 11.2310951, 157.9797180,  1.1031292,
 2027-Sep-22 00:00, 2461670.500000000, , ,161.03628,  9.21863, 159.0168,  1.1108, 5.39765632384439, -5.0099088, 159.0167614,  1.1108499,
 2027-Oct-04 00:00, 2461682.500000000, , ,161.90844,  8.87655, 159.9437,  1.1190, 5.41234070025435, -5.5990047, 159.9436614,  1.1189509,
 2027-Oct-16 00:00, 2461694.500000000, , ,162.66851,  8.58663, 160.7489,  1.1354, 5.40959123154458, 11.1406126, 160.7489044,  1.1353820,
 2027-Oct-28 00:00, 2461706.500000000, , ,163.62810,  8.20413, 161.7726,  1.1432, 5.40448376161968, -3.5463722, 161.7725506,  1.1431598,
 2027-Nov-09 00:00, 2461718.500000000, , ,164.51100,  7.84876, 162.7164,  1.1493, 5.41879684779443, -6.9169083, 162.7164295,  1.1492874,
 2027-Nov-21 00:00, 2461730.500000000, , ,165.25857,  7.55736, 163.5125,  1.1648, 5.41759763998490, 10.8014624, 163.5125123,  1.1647838,
 2027-Dec-03 00:00, 2461742.500000000, , ,166.19932,  7.17610, 164.5206,  1.1727, 5.41093318967184, -1.9905933, 164.5205675,  1.1727434,
 2027-Dec-15 00:00, 2461754.500000000, , ,167.09305,  6.80830, 165.4811,  1.1770, 5.42459350582130, -8.0735681, 165.4810727,  1.1770030,
 2027-Dec-27 00:00, 2461766.500000000, , ,167.83141,  6.51474, 166.2711,  1.1913, 5.42501540167329, 10.2228606, 166.2710591,  1.1913088,
 2028-Jan-08 00:00, 2461778.500000000, , ,168.75240,  6.13645, 167.2617,  1.1995, 5.41699899339029, -0.3793881, 167.2617078,  1.1995285,
 2028-Jan-20 00:00, 2461790.500000000, , ,169.65672,  5.75732, 168.2380,  1.2021, 5.42973922964746, -9.0427906, 168.2380044,  1.2020694,
 2028-Feb-01 00:00, 2461802.500000000, , ,170.38915,  5.46085, 169.0250,  1.2149, 5.43180652496613,  9.4163056, 169.0249847,  1.2149422,
 2028-Feb-13 00:00, 2461814.500000000, , ,171.28985,  5.08704, 169.9968,  1.2235, 5.42266747718448,  1.2487729, 169.9968308,  1.2234525,
 2028-Feb-25 00:00, 2461826.500000000, , ,172.20423,  4.69788, 170.9877,  1.2245, 5.43423704225753, -9.8022989, 170.9877405,  1.2244562,
 2028-Mar-08 00:00, 2461838.500000000, , ,172.93398,  4.39776, 171.7748,  1.2357, 5.43794147184690,  8.4003954, 171.7747739,  1.2356704,
 2028-Mar-20 00:00, 2461850.500000000, , ,173.81409,  4.02970, 172.7267,  1.2445, 5.42792563543963,  2.8560523, 172.7267289,  1.2444595,
 2028-Apr-01 00:00, 2461862.500000000, , ,174.73781,  3.63201, 173.7308,  1.2441, 5.43808857990680,-10.3366025, 173.7307599,  1.2441356,
 2028-Apr-13 00:00, 2461874.500000000, , ,175.46809,  3.32745, 174.5209,  1.2535, 5.44338811006727,  7.2021616, 174.5208961,  1.2534882,
 2028-Apr-25 00:00, 2461886.500000000, , ,176.32766,  2.96619, 175.4523,  1.2625, 5.43276192197835,  4.4008852, 175.4522755,  1.2624973,
 2028-May-07 00:00, 2461898.500000000, , ,177.25965,  2.56169, 176.4675,  1.2611, 5.44130848668044,-10.6339338, 176.4675091,  1.2610798,
 2028-May-19 00:00, 2461910.500000000, , ,177.99364,  2.25196, 177.2637,  1.2684, 5.44811482746167,  5.8507547, 177.2637354,  1.2684005,
 2028-May-31 00:00, 2461922.500000000, , ,178.83313,  1.89824, 178.1744,  1.2775, 5.43715567281160,  5.8430693, 178.1743802,  1.2775215,
 2028-Jun-12 00:00, 2461934.500000000, , ,179.77203,  1.48881, 179.1985,  1.2753, 5.44392033325816,-10.6818984, 179.1985406,  1.2752545,
 2028-Jun-24 00:00, 2461946.500000000, , ,180.51271,  1.17330, 180.0036,  1.2804, 5.45210231856594,  4.3717622, 180.0036201,  1.2804175,
 2028-Jul-06 00:00, 2461958.500000000, , ,181.33298,  0.82759, 180.8938,  1.2895, 5.44108373885544,  7.1476640, 180.8938249,  1.2895037,
 2028-Jul-18 00:00, 2461970.500000000, , ,182.27732,  0.41518, 181.9245,  1.2866, 5.44593928124491,-10.4709581, 181.9244892,  1.2866290,
 2028-Jul-30 00:00, 2461982.500000000, , ,183.02755,  0.09342, 182.7410,  1.2895, 5.45534074398826,  2.7915295, 182.7410027,  1.2895478,
 2028-Aug-11 00:00, 2461994.500000000, , ,183.82964, -0.24402, 183.6114,  1.2984, 5.44453310553046,  8.2878427, 183.6113628,  1.2984212,
 2028-Aug-23 00:00, 2462006.500000000, , ,184.77782, -0.65737, 184.6460,  1.2952, 5.44738192931914,-10.0112075, 184.6459506,  1.2951749,
 2028-Sep-04 00:00, 2462018.500000000, , ,185.54034, -0.98575, 185.4763,  1.2958, 5.45781220824464,  1.1433778, 185.4763108,  1.2958077,
 2028-Sep-16 00:00, 2462030.500000000, , ,186.32566, -1.31490, 186.3278,  1.3043, 5.44748484053115,  9.2444096, 186.3278478,  1.3042568,
 2028-Sep-28 00:00, 2462042.500000000, , ,187.27591, -1.72712, 187.3636,  1.3009, 5.44827637917950, -9.3180978, 187.3636105,  1.3008568,
 2028-Oct-10 00:00, 2462054.500000000, , ,188.05314, -2.06222, 188.2098,  1.2992, 5.45950491277046, -0.5320135, 188.2098280,  1.2992208,
 2028-Oct-22 00:00, 2462066.500000000, , ,188.82351, -2.38331, 189.0441,  1.3070, 5.44991015059210,  9.9916319, 189.0440798,  1.3070081,
 2028-Nov-03 00:00, 2462078.500000000, , ,189.77404, -2.79237, 190.0783,  1.3036, 5.44864459292356, -8.4083637, 190.0782625,  1.3036396,
 2028-Nov-15 00:00, 2462090.500000000, , ,190.56804, -3.13403, 190.9419,  1.2998, 5.46041786796005, -2.1935645, 190.9418901,  1.2998041,
$$EOE
************************************************************************************************************************************************************
Column meaning:
 
TIME

  Prior to 1962, times are UT1. Dates thereafter are UTC. Any 'b' symbol in
the 1st-column denotes a B.C. date. First-column blank (" ") denotes an A.D.
date. Calendar dates prior to 1582-Oct-15 are in the Julian calendar system.
Later calendar dates are in the Gregorian system.

  Time tags refer to the same instant throughout the solar system, regardless
of where the observer is located. For example, if an observation from the
surface of another body has an output time-tag of 12:31:00 UTC, an Earth-based
time-scale, it refers to the instant on that body simultaneous to 12:31:00 UTC
on Earth.

  The Barycentric Dynamical Time scale (TDB) is used internally as defined by
the planetary equations of motion. Conversion between TDB and the selected
non-uniform UT output time-scale has not been determined for UTC times after
the next July or January 1st. The last known leap-second is used as a constant
over future intervals.

  NOTE: "n.a." in output means quantity "not available" at the print-time.
 
 R.A.___(J2000.0)___DEC. =
   J2000.0 astrometric right ascension and declination of target center.
Adjusted for light-time. Units: DEGREES
 
   hEcl-Lon   hEcl-Lat =
     Geometric heliocentric J2000 ecliptic longitude and latitude of target
center at the instant light leaves it to be observed at print time (print time
minus 1-way light-time).  Units: DEGREES
 
 delta  deldot =
   Range ("delta") and range-rate ("delta-dot") of target center with respect
to the observer at the instant light seen by the observer at print-time would
have left the target center (print-time minus down-leg light-time); the
distance traveled by a light ray emanating from the center of the target and
recorded by the observer at print-time. "deldot" is a projection of the
velocity vector along this ray, the light-time-corrected line-of-sight from the
coordinate center, and indicates relative motion. A positive "deldot" means the
target center is moving away from the observer (coordinate center). A negative
"deldot" means the target center is moving toward the observer.
Units: AU and KM/S
 
 ObsEcLon ObsEcLat =
   Observer-centered J2000 ecliptic longitude and latitude of the target
center's apparent position, adjusted for light-time, the gravitational
deflection of light and stellar aberration. Units: DEGREES


 Computations by ...
     Solar System Dynamics Group, Horizons On-Line Ephemeris System
     4800 Oak Grove Drive, Jet Propulsion Laboratory
     Pasadena, CA  91109   USA
     Information: http://ssd.jpl.nasa.gov/
     Connect    : telnet://ssd.jpl.nasa.gov:6775  (via browser)
                  telnet ssd.jpl.nasa.gov 6775    (via command-line)
     Author     : Jon.Giorgini@jpl.nasa.gov

****************************************************************************************************************************************************************
