*******************************************************************************
Ephemeris / WWW_USER Mon Aug  5 19:40:00 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-21 00:00:00.0000 UT      
Stop  time      : A.D. 2017-Nov-21 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_MOON                        {East-longitude positive}
Target radii    : 1737.4 x 1737.4 x 1737.4 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : None
Rel. light bend : Sun                             {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.190802.p191024                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-AUG-02. PREDICTS-> 2019-OCT-23
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0), hEcl-Lon,hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
 2017-Jul-11 00:00, 2457945.500000000, , ,290.25799,-22.12754, 288.7080,  0.0057, 1.01907275775692, -0.3916747, 288.7080397,  0.0056874,
 2017-Jul-12 00:00, 2457946.500000000, , ,291.30457,-21.99218, 289.6874,  0.0028, 1.01879556023170, -0.5660996, 289.6873973,  0.0028091,
 2017-Jul-13 00:00, 2457947.500000000, , ,292.34577,-21.85069, 290.6636, -0.0001, 1.01842199380250, -0.7242246, 290.6636171, -0.0001031,
 2017-Jul-14 00:00, 2457948.500000000, , ,293.38039,-21.70323, 291.6356, -0.0029, 1.01796350117233, -0.8590164, 291.6356398, -0.0029051,
 2017-Jul-15 00:00, 2457949.500000000, , ,294.40733,-21.54997, 292.6025, -0.0054, 1.01743557957365, -0.9635069, 292.6025147, -0.0054497,
 2017-Jul-16 00:00, 2457950.500000000, , ,295.42571,-21.39104, 293.5635, -0.0076, 1.01685766686876, -1.0310753, 293.5634516, -0.0075932,
 2017-Jul-17 00:00, 2457951.500000000, , ,296.43487,-21.22662, 294.5179, -0.0092, 1.01625282610356, -1.0558772, 294.5178810, -0.0092037,
 2017-Jul-18 00:00, 2457952.500000000, , ,297.43445,-21.05682, 295.4655, -0.0102, 1.01564711972205, -1.0335016, 295.4655198, -0.0101700,
 2017-Jul-19 00:00, 2457953.500000000, , ,298.42451,-20.88176, 296.4064, -0.0104, 1.01506853027305, -0.9618804, 296.4064382, -0.0104127,
 2017-Jul-20 00:00, 2457954.500000000, , ,299.40553,-20.70148, 297.3411, -0.0099, 1.01454530377830, -0.8423437, 297.3411158, -0.0098948,
 2017-Jul-21 00:00, 2457955.500000000, , ,300.37845,-20.51601, 298.2705, -0.0086, 1.01410371362405, -0.6805004, 298.2704672, -0.0086308,
 2017-Jul-22 00:00, 2457956.500000000, , ,301.34465,-20.32530, 299.1958, -0.0067, 1.01376547991855, -0.4864661, 299.1958142, -0.0066910,
 2017-Jul-23 00:00, 2457957.500000000, , ,302.30586,-20.12926, 300.1188, -0.0042, 1.01354535292548, -0.2740233, 300.1187944, -0.0041985,
 2017-Jul-24 00:00, 2457958.500000000, , ,303.26395,-19.92777, 301.0412, -0.0013, 1.01344950342677, -0.0587145, 301.0412101, -0.0013178,
 2017-Jul-25 00:00, 2457959.500000000, , ,304.22079,-19.72069, 301.9649,  0.0018, 1.01347519886888,  0.1445703, 301.9648511,  0.0017627,
 2017-Jul-26 00:00, 2457960.500000000, , ,305.17805,-19.50789, 302.8913,  0.0049, 1.01361181210023,  0.3236561, 302.8913330,  0.0048505,
 2017-Jul-27 00:00, 2457961.500000000, , ,306.13711,-19.28925, 303.8220,  0.0078, 1.01384275498552,  0.4701592, 303.8219859,  0.0077665,
 2017-Jul-28 00:00, 2457962.500000000, , ,307.09897,-19.06470, 304.7578,  0.0104, 1.01414771353714,  0.5794847, 304.7578037,  0.0103567,
 2017-Jul-29 00:00, 2457963.500000000, , ,308.06428,-18.83418, 305.6994,  0.0125, 1.01450464755837,  0.6500922, 305.6994473,  0.0124984,
 2017-Jul-30 00:00, 2457964.500000000, , ,309.03338,-18.59767, 306.6473,  0.0141, 1.01489127104633,  0.6825059, 306.6472787,  0.0141014,
 2017-Jul-31 00:00, 2457965.500000000, , ,310.00633,-18.35519, 307.6014,  0.0151, 1.01528597647611,  0.6784221, 307.6014069,  0.0151060,
 2017-Aug-01 00:00, 2457966.500000000, , ,310.98300,-18.10677, 308.5617,  0.0155, 1.01566831630255,  0.6400817, 308.5617312,  0.0154811,
 2017-Aug-02 00:00, 2457967.500000000, , ,311.96304,-17.85248, 309.5280,  0.0152, 1.01601920731056,  0.5699349, 309.5279739,  0.0152210,
 2017-Aug-03 00:00, 2457968.500000000, , ,312.94597,-17.59242, 310.4997,  0.0143, 1.01632101524189,  0.4705517, 310.4997025,  0.0143436,
 2017-Aug-04 00:00, 2457969.500000000, , ,313.93116,-17.32671, 311.4763,  0.0129, 1.01655764380256,  0.3447149, 311.4763399,  0.0128894,
 2017-Aug-05 00:00, 2457970.500000000, , ,314.91784,-17.05551, 312.4572,  0.0109, 1.01671471319600,  0.1956264, 312.4571692,  0.0109205,
 2017-Aug-06 00:00, 2457971.500000000, , ,315.90509,-16.77901, 313.4413,  0.0085, 1.01677987484074,  0.0271612, 313.4413361,  0.0085203,
 2017-Aug-07 00:00, 2457972.500000000, , ,316.89190,-16.49746, 314.4279,  0.0058, 1.01674327074904, -0.1558967, 314.4278540,  0.0057923,
 2017-Aug-08 00:00, 2457973.500000000, , ,317.87712,-16.21112, 315.4156,  0.0029, 1.01659810791782, -0.3477020, 315.4156165,  0.0028586,
 2017-Aug-09 00:00, 2457974.500000000, , ,318.85952,-15.92030, 316.4034, -0.0001, 1.01634128330146, -0.5413328, 316.4034220, -0.0001435,
 2017-Aug-10 00:00, 2457975.500000000, , ,319.83783,-15.62535, 317.3900, -0.0031, 1.01597397051624, -0.7289404, 317.3900103, -0.0030663,
 2017-Aug-11 00:00, 2457976.500000000, , ,320.81078,-15.32663, 318.3741, -0.0058, 1.01550207264958, -0.9020592, 318.3741129, -0.0057583,
 2017-Aug-12 00:00, 2457977.500000000, , ,321.77717,-15.02450, 319.3545, -0.0081, 1.01493645835917, -1.0520395, 319.3545135, -0.0080720,
 2017-Aug-13 00:00, 2457978.500000000, , ,322.73594,-14.71934, 320.3301, -0.0099, 1.01429292370007, -1.1705573, 320.3301149, -0.0098727,
 2017-Aug-14 00:00, 2457979.500000000, , ,323.68623,-14.41149, 321.3000, -0.0110, 1.01359184573086, -1.2501691, 321.3000101, -0.0110477,
 2017-Aug-15 00:00, 2457980.500000000, , ,324.62744,-14.10124, 322.2636, -0.0115, 1.01285750350867, -1.2849105, 322.2635514, -0.0115156,
 2017-Aug-16 00:00, 2457981.500000000, , ,325.55934,-13.78884, 323.2204, -0.0112, 1.01211703745035, -1.2709512, 323.2204159, -0.0112337,
 2017-Aug-17 00:00, 2457982.500000000, , ,326.48205,-13.47443, 324.1707, -0.0102, 1.01139901717143, -1.2072870, 324.1706583, -0.0102054,
 2017-Aug-18 00:00, 2457983.500000000, , ,327.39614,-13.15808, 325.1147, -0.0085, 1.01073162199838, -1.0963613, 325.1147443, -0.0084831,
 2017-Aug-19 00:00, 2457984.500000000, , ,328.30255,-12.83973, 326.0535, -0.0062, 1.01014053298453, -0.9443986, 326.0535489, -0.0061678,
 2017-Aug-20 00:00, 2457985.500000000, , ,329.20261,-12.51924, 326.9883, -0.0034, 1.00964678117346, -0.7611814, 326.9883114, -0.0034027,
 2017-Aug-21 00:00, 2457986.500000000, , ,330.09790,-12.19639, 327.9205, -0.0004, 1.00926492932019, -0.5591105, 327.9205428, -0.0003620,
 2017-Aug-22 00:00, 2457987.500000000, , ,330.99014,-11.87088, 328.8519,  0.0028, 1.00900198403679, -0.3516615, 328.8518966,  0.0027655,
 2017-Aug-23 00:00, 2457988.500000000, , ,331.88101,-11.54239, 329.7840,  0.0058, 1.00885728152150, -0.1516419, 329.7840264,  0.0057931,
 2017-Aug-24 00:00, 2457989.500000000, , ,332.77208,-11.21064, 330.7185,  0.0086, 1.00882331086933,  0.0302328, 330.7184595,  0.0085513,
 2017-Aug-25 00:00, 2457990.500000000, , ,333.66468,-10.87534, 331.6565,  0.0109, 1.00888717595801,  0.1860916, 331.6565061,  0.0108985,
 2017-Aug-26 00:00, 2457991.500000000, , ,334.55989,-10.53628, 332.5992,  0.0127, 1.00903227934789,  0.3109423, 332.5992136,  0.0127262,
 2017-Aug-27 00:00, 2457992.500000000, , ,335.45849,-10.19329, 333.5474,  0.0140, 1.00923986496505,  0.4021954, 333.5473592,  0.0139603,
 2017-Aug-28 00:00, 2457993.500000000, , ,336.36102, -9.84627, 334.5015,  0.0146, 1.00949020920135,  0.4589705, 334.5014667,  0.0145588,
 2017-Aug-29 00:00, 2457994.500000000, , ,337.26779, -9.49516, 335.4618,  0.0145, 1.00976340938932,  0.4814274, 335.4618356,  0.0145088,
 2017-Aug-30 00:00, 2457995.500000000, , ,338.17893, -9.13995, 336.4286,  0.0138, 1.01003982931429,  0.4702623, 336.4285686,  0.0138233,
 2017-Aug-31 00:00, 2457996.500000000, , ,339.09438, -8.78070, 337.4016,  0.0125, 1.01030031511608,  0.4264200, 337.4015926,  0.0125382,
 2017-Sep-01 00:00, 2457997.500000000, , ,340.01393, -8.41748, 338.3807,  0.0107, 1.01052630826684,  0.3510225, 338.3806690,  0.0107110,
 2017-Sep-02 00:00, 2457998.500000000, , ,340.93721, -8.05043, 339.3654,  0.0084, 1.01069997476049,  0.2454916, 339.3653943,  0.0084199,
 2017-Sep-03 00:00, 2457999.500000000, , ,341.86370, -7.67974, 340.3552,  0.0058, 1.01080445251469,  0.1118287, 340.3551934,  0.0057627,
 2017-Sep-04 00:00, 2458000.500000000, , ,342.79268, -7.30565, 341.3493,  0.0029, 1.01082429383810, -0.0470005, 341.3493089,  0.0028563,
 2017-Sep-05 00:00, 2458001.500000000, , ,343.72329, -6.92849, 342.3468, -0.0002, 1.01074614185764, -0.2266564, 342.3467955, -0.0001650,
 2017-Sep-06 00:00, 2458002.500000000, , ,344.65448, -6.54863, 343.3465, -0.0032, 1.01055962396914, -0.4211048, 343.3465246, -0.0031536,
 2017-Sep-07 00:00, 2458003.500000000, , ,345.58507, -6.16652, 344.3472, -0.0060, 1.01025837403048, -0.6225133, 344.3472079, -0.0059543,
 2017-Sep-08 00:00, 2458004.500000000, , ,346.51376, -5.78266, 345.3474, -0.0084, 1.00984102414174, -0.8214731, 345.3474445, -0.0084127,
 2017-Sep-09 00:00, 2458005.500000000, , ,347.43926, -5.39758, 346.3458, -0.0104, 1.00931196455035, -1.0075767, 346.3457922, -0.0103858,
 2017-Sep-10 00:00, 2458006.500000000, , ,348.36031, -5.01182, 347.3409, -0.0118, 1.00868168297727, -1.1702750, 347.3408560, -0.0117527,
 2017-Sep-11 00:00, 2458007.500000000, , ,349.27581, -4.62591, 348.3314, -0.0124, 1.00796656709171, -1.2998473, 348.3313847, -0.0124252,
 2017-Sep-12 00:00, 2458008.500000000, , ,350.18490, -4.24033, 349.3164, -0.0124, 1.00718815888739, -1.3883016, 349.3163626, -0.0123562,
 2017-Sep-13 00:00, 2458009.500000000, , ,351.08703, -3.85546, 350.2951, -0.0115, 1.00637194266002, -1.4300754, 350.2950859, -0.0115440,
 2017-Sep-14 00:00, 2458010.500000000, , ,351.98199, -3.47160, 351.2672, -0.0100, 1.00554579685242, -1.4224982, 351.2672178, -0.0100343,
 2017-Sep-15 00:00, 2458011.500000000, , ,352.86998, -3.08891, 352.2328, -0.0079, 1.00473824501850, -1.3660286, 352.2328168, -0.0079174,
 2017-Sep-16 00:00, 2458012.500000000, , ,353.75155, -2.70746, 353.1923, -0.0053, 1.00397663086953, -1.2642789, 353.1923383, -0.0053224,
 2017-Sep-17 00:00, 2458013.500000000, , ,354.62762, -2.32715, 354.1466, -0.0024, 1.00328534699589, -1.1237965, 354.1466053, -0.0024075,
 2017-Sep-18 00:00, 2458014.500000000, , ,355.49936, -1.94780, 355.0968,  0.0007, 1.00268427305917, -0.9535491, 355.0967505,  0.0006515,
 2017-Sep-19 00:00, 2458015.500000000, , ,356.36819, -1.56913, 356.0441,  0.0037, 1.00218760247107, -0.7640988, 356.0441310,  0.0036747,
 2017-Sep-20 00:00, 2458016.500000000, , ,357.23560, -1.19080, 356.9902,  0.0065, 1.00180321752716, -0.5665538, 356.9902274,  0.0064914,
 2017-Sep-21 00:00, 2458017.500000000, , ,358.10312, -0.81244, 357.9365,  0.0090, 1.00153268962159, -0.3714908, 357.9365378,  0.0089516,
 2017-Sep-22 00:00, 2458018.500000000, , ,358.97216, -0.43367, 358.8845,  0.0109, 1.00137185269253, -0.1880837, 358.8844845,  0.0109338,
 2017-Sep-23 00:00, 2458019.500000000, , ,359.84402, -0.05417, 359.8353,  0.0123, 1.00131177754748, -0.0236051, 359.8353438,  0.0123495,
 2017-Sep-24 00:00, 2458020.500000000, , ,  0.71977,  0.32638,   0.7902,  0.0131, 1.00133991369233,  0.1166603,   0.7902032,  0.0131440,
 2017-Sep-25 00:00, 2458021.500000000, , ,  1.60033,  0.70819,   1.7499,  0.0133, 1.00144118049011,  0.2291753,   1.7499454,  0.0132945,
 2017-Sep-26 00:00, 2458022.500000000, , ,  2.48640,  1.09148,   2.7152,  0.0128, 1.00159885928571,  0.3117274,   2.7152499,  0.0128067,
 2017-Sep-27 00:00, 2458023.500000000, , ,  3.37848,  1.47634,   3.6866,  0.0117, 1.00179522486734,  0.3629702,   3.6866052,  0.0117117,
 2017-Sep-28 00:00, 2458024.500000000, , ,  4.27693,  1.86287,   4.6643,  0.0101, 1.00201192897582,  0.3820384,   4.6643222,  0.0100626,
 2017-Sep-29 00:00, 2458025.500000000, , ,  5.18194,  2.25108,   5.6485,  0.0079, 1.00223019941394,  0.3683027,   5.6485426,  0.0079328,
 2017-Sep-30 00:00, 2458026.500000000, , ,  6.09354,  2.64093,   6.6392,  0.0054, 1.00243094862457,  0.3213061,   6.6392388,  0.0054140,
 2017-Oct-01 00:00, 2458027.500000000, , ,  7.01159,  3.03234,   7.6362,  0.0026, 1.00259490312707,  0.2409025,   7.6362031,  0.0026157,
 2017-Oct-02 00:00, 2458028.500000000, , ,  7.93576,  3.42513,   8.6390, -0.0003, 1.00270287433682,  0.1276075,   8.6390279, -0.0003358,
 2017-Oct-03 00:00, 2458029.500000000, , ,  8.86552,  3.81908,   9.6471, -0.0033, 1.00273628825936, -0.0168636,   9.6470797, -0.0032998,
 2017-Oct-04 00:00, 2458030.500000000, , ,  9.80007,  4.21386,  10.6595, -0.0061, 1.00267806322970, -0.1889489,  10.6594774, -0.0061242,
 2017-Oct-05 00:00, 2458031.500000000, , , 10.73843,  4.60904,  11.6751, -0.0087, 1.00251385370607, -0.3826548,  11.6750838, -0.0086533,
 2017-Oct-06 00:00, 2458032.500000000, , , 11.67935,  5.00411,  12.6925, -0.0107, 1.00223355643851, -0.5892778,  12.6925258, -0.0107364,
 2017-Oct-07 00:00, 2458033.500000000, , , 12.62144,  5.39848,  13.7103, -0.0122, 1.00183282649344, -0.7976828,  13.7102519, -0.0122412,
 2017-Oct-08 00:00, 2458034.500000000, , , 13.56324,  5.79150,  14.7266, -0.0131, 1.00131423992620, -0.9952473,  14.7266300, -0.0130664,
 2017-Oct-09 00:00, 2458035.500000000, , , 14.50335,  6.18251,  15.7401, -0.0132, 1.00068774882944, -1.1693189,  15.7400734, -0.0131533,
 2017-Oct-10 00:00, 2458036.500000000, , , 15.44052,  6.57088,  16.7492, -0.0125, 0.99997023711174, -1.3087943,  16.7491728, -0.0124933,
 2017-Oct-11 00:00, 2458037.500000000, , , 16.37379,  6.95608,  17.7528, -0.0111, 0.99918423939813, -1.4053725,  17.7528102, -0.0111285,
 2017-Oct-12 00:00, 2458038.500000000, , , 17.30257,  7.33765,  18.7502, -0.0091, 0.99835610221305, -1.4542098,  18.7502367, -0.0091479,
 2017-Oct-13 00:00, 2458039.500000000, , , 18.22662,  7.71528,  19.7411, -0.0067, 0.99751394639236, -1.4539728,  19.7411075, -0.0066788,
 2017-Oct-14 00:00, 2458040.500000000, , , 19.14611,  8.08879,  20.7255, -0.0039, 0.99668572965066, -1.4064776,  20.7254797, -0.0038750,
 2017-Oct-15 00:00, 2458041.500000000, , , 20.06155,  8.45813,  21.7038, -0.0009, 0.99589758262179, -1.3161363,  21.7037814, -0.0009053,
 2017-Oct-16 00:00, 2458042.500000000, , , 20.97374,  8.82336,  22.6768,  0.0021, 0.99517248153988, -1.1893608,  22.6767606,  0.0020581,
 2017-Oct-17 00:00, 2458043.500000000, , , 21.88374,  9.18462,  23.6454,  0.0049, 0.99452926426720, -1.0339721,  23.6454225,  0.0048510,
 2017-Oct-18 00:00, 2458044.500000000, , , 22.79275,  9.54217,  24.6110,  0.0073, 0.99398198569997, -0.8586135,  24.6109576,  0.0073257,
 2017-Oct-19 00:00, 2458045.500000000, , , 23.70210,  9.89628,  25.5747,  0.0094, 0.99353961340886, -0.6721611,  25.5746673,  0.0093587,
 2017-Oct-20 00:00, 2458046.500000000, , , 24.61314, 10.24726,  26.5379,  0.0109, 0.99320605754370, -0.4831641,  26.5378906,  0.0108556,
 2017-Oct-21 00:00, 2458047.500000000, , , 25.52720, 10.59544,  27.5019,  0.0118, 0.99298050124944, -0.2993757,  27.5019382,  0.0117536,
 2017-Oct-22 00:00, 2458048.500000000, , , 26.44551, 10.94113,  28.4680,  0.0120, 0.99285795877664, -0.1274434,  28.4680390,  0.0120218,
 2017-Oct-23 00:00, 2458049.500000000, , , 27.36919, 11.28460,  29.4373,  0.0117, 0.99282995703808,  0.0272063,  29.4373026,  0.0116593,
 2017-Oct-24 00:00, 2458050.500000000, , , 28.29925, 11.62609,  30.4107,  0.0107, 0.99288522754674,  0.1602939,  30.4106963,  0.0106925,
 2017-Oct-25 00:00, 2458051.500000000, , , 29.23652, 11.96579,  31.3890,  0.0092, 0.99301031261930,  0.2684741,  31.3890362,  0.0091717,
 2017-Oct-26 00:00, 2458052.500000000, , , 30.18169, 12.30385,  32.3730,  0.0072, 0.99319002494115,  0.3490537,  32.3729845,  0.0071677,
 2017-Oct-27 00:00, 2458053.500000000, , , 31.13532, 12.64037,  33.3631,  0.0048, 0.99340774196108,  0.3997137,  33.3630512,  0.0047696,
 2017-Oct-28 00:00, 2458054.500000000, , , 32.09781, 12.97540,  34.3596,  0.0021, 0.99364555816736,  0.4183058,  34.3595908,  0.0020822,
 2017-Oct-29 00:00, 2458055.500000000, , , 33.06939, 13.30895,  35.3628, -0.0008, 0.99388435684482,  0.4027880,  35.3627926, -0.0007748,
 2017-Oct-30 00:00, 2458056.500000000, , , 34.05013, 13.64096,  36.3727, -0.0037, 0.99410389992440,  0.3513624,  36.3726591, -0.0036692,
 2017-Oct-31 00:00, 2458057.500000000, , , 35.03985, 13.97131,  37.3890, -0.0065, 0.99428307015366,  0.2628727,  37.3889730, -0.0064578,
 2017-Nov-01 00:00, 2458058.500000000, , , 36.03815, 14.29980,  38.4113, -0.0090, 0.99440042585884,  0.1374883,  38.4112553, -0.0089910,
 2017-Nov-02 00:00, 2458059.500000000, , , 37.04431, 14.62614,  39.4387, -0.0111, 0.99443522207110, -0.0223852,  39.4387240, -0.0111195,
 2017-Nov-03 00:00, 2458060.500000000, , , 38.05727, 14.94995,  40.4703, -0.0127, 0.99436897589123, -0.2111831,  40.4702680, -0.0127045,
 2017-Nov-04 00:00, 2458061.500000000, , , 39.07567, 15.27071,  41.5045, -0.0136, 0.99418747853906, -0.4196342,  41.5044592, -0.0136313,
 2017-Nov-05 00:00, 2458062.500000000, , , 40.09790, 15.58786,  42.5396, -0.0138, 0.99388290403214, -0.6350407,  42.5396178, -0.0138239,
 2017-Nov-06 00:00, 2458063.500000000, , , 41.12219, 15.90073,  43.5739, -0.0133, 0.99345545052804, -0.8426211,  43.5739379, -0.0132570,
 2017-Nov-07 00:00, 2458064.500000000, , , 42.14684, 16.20869,  44.6057, -0.0120, 0.99291394721299, -1.0276610,  44.6056527, -0.0119624,
 2017-Nov-08 00:00, 2458065.500000000, , , 43.17032, 16.51113,  45.6332, -0.0100, 0.99227515219007, -1.1777536,  45.6332038, -0.0100264,
 2017-Nov-09 00:00, 2458066.500000000, , , 44.19144, 16.80752,  46.6554, -0.0076, 0.99156192558612, -1.2843465,  46.6553742, -0.0075804,
 2017-Nov-10 00:00, 2458067.500000000, , , 45.20942, 17.09745,  47.6714, -0.0048, 0.99080081401678, -1.3432177,  47.6713619, -0.0047857,
 2017-Nov-11 00:00, 2458068.500000000, , , 46.22389, 17.38065,  48.6808, -0.0018, 0.99001964351148, -1.3540307,  48.6807928, -0.0018176,
 2017-Nov-12 00:00, 2458069.500000000, , , 47.23488, 17.65695,  49.6837,  0.0011, 0.98924552817179, -1.3194204,  49.6836893,  0.0011485,
 2017-Nov-13 00:00, 2458070.500000000, , , 48.24273, 17.92628,  50.6804,  0.0039, 0.98850343712147, -1.2440313,  50.6804151,  0.0039480,
 2017-Nov-14 00:00, 2458071.500000000, , , 49.24809, 18.18866,  51.6716,  0.0064, 0.98781526869119, -1.1337441,  51.6716119,  0.0064357,
 2017-Nov-15 00:00, 2458072.500000000, , , 50.25181, 18.44420,  52.6581,  0.0085, 0.98719930189041, -0.9951394,  52.6581385,  0.0084903,
 2017-Nov-16 00:00, 2458073.500000000, , , 51.25488, 18.69302,  53.6410,  0.0100, 0.98666990160154, -0.8351421,  53.6410132,  0.0100184,
 2017-Nov-17 00:00, 2458074.500000000, , , 52.25844, 18.93532,  54.6214,  0.0110, 0.98623739682126, -0.6607649,  54.6213616,  0.0109562,
 2017-Nov-18 00:00, 2458075.500000000, , , 53.26366, 19.17128,  55.6004,  0.0113, 0.98590809355271, -0.4788916,  55.6003680,  0.0112700,
 2017-Nov-19 00:00, 2458076.500000000, , , 54.27173, 19.40111,  56.5792,  0.0110, 0.98568440733869, -0.2960795,  56.5792308,  0.0109554,
 2017-Nov-20 00:00, 2458077.500000000, , , 55.28383, 19.62502,  57.5591,  0.0100, 0.98556510218208, -0.1183925,  57.5591232,  0.0100359,
 2017-Nov-21 00:00, 2458078.500000000, , , 56.30108, 19.84319,  58.5412,  0.0086, 0.98554560988493,  0.0487056,  58.5411605,  0.0085598,
$$EOE
****************************************************************************************************************************************************************
Column meaning:
 
TIME

  Prior to 1962, times are UT1. Dates thereafter are UTC. Any 'b' symbol in
the 1st-column denotes a B.C. date. First-column blank (" ") denotes an A.D.
date. Calendar dates prior to 1582-Oct-15 are in the Julian calendar system.
Later calendar dates are in the Gregorian system.

  Time tags refer to the same instant throughout the solar system, regardless
of where the observer is located. For example, if an observation from the
surface of another body has an output time-tag of 12:31:00 UTC, an Earth-based
time-scale, it refers to the instant on that body simultaneous to 12:31:00 UTC
on Earth.

  The Barycentric Dynamical Time scale (TDB) is used internally as defined by
the planetary equations of motion. Conversion between TDB and the selected
non-uniform UT output time-scale has not been determined for UTC times after
the next July or January 1st. The last known leap-second is used as a constant
over future intervals.

  NOTE: "n.a." in output means quantity "not available" at the print-time.
 
 R.A.___(J2000.0)___DEC. =
   J2000.0 astrometric right ascension and declination of target center.
Adjusted for light-time. Units: DEGREES
 
   hEcl-Lon   hEcl-Lat =
     Geometric heliocentric J2000 ecliptic longitude and latitude of target
center at the instant light leaves it to be observed at print time (print time
minus 1-way light-time).  Units: DEGREES
 
 delta  deldot =
   Range ("delta") and range-rate ("delta-dot") of target center with respect
to the observer at the instant light seen by the observer at print-time would
have left the target center (print-time minus down-leg light-time); the
distance traveled by a light ray emanating from the center of the target and
recorded by the observer at print-time. "deldot" is a projection of the
velocity vector along this ray, the light-time-corrected line-of-sight from the
coordinate center, and indicates relative motion. A positive "deldot" means the
target center is moving away from the observer (coordinate center). A negative
"deldot" means the target center is moving toward the observer.
Units: AU and KM/S
 
 ObsEcLon ObsEcLat =
   Observer-centered J2000 ecliptic longitude and latitude of the target
center's apparent position, adjusted for light-time, the gravitational
deflection of light and stellar aberration. Units: DEGREES


 Computations by ...
     Solar System Dynamics Group, Horizons On-Line Ephemeris System
     4800 Oak Grove Drive, Jet Propulsion Laboratory
     Pasadena, CA  91109   USA
     Information: http://ssd.jpl.nasa.gov/
     Connect    : telnet://ssd.jpl.nasa.gov:6775  (via browser)
                  telnet ssd.jpl.nasa.gov 6775    (via command-line)
     Author     : Jon.Giorgini@jpl.nasa.gov

****************************************************************************************************************************************************************
